1,16
2,20
3,22
4,18
5,15
6,16
7,14
8,20
9,6
10,6
11,19
12,26
13,12
14,8
15,6
16,22
17,4
18,20
19,16
20,6
21,25
22,14
23,11
24,3
25,24
26,26
27,10
28,19
29,24
30,13
